city,latitude,longitude,aod,reflectance_SWIR,temperature_2m,humidity_2m,pbl_height,wind_speed_10m,hour
Hyderabad,17.369165184587455,78.47570655699015,2.0611301996040226,0.292955477903911,19.16768135197957,79.68708414410986,1242.4634198420629,2.242080447001907,9
Hyderabad,17.405365697687085,78.476422411761,0.9269871075849854,0.3544656474114133,36.251089528034065,30.907735040323644,794.6348043006711,6.330490103835049,19
Hyderabad,17.37891987993013,78.47958462513161,1.3014371749334614,0.25304494801941796,33.73337869228282,59.5574466531367,1818.6706186289512,5.397443280660324,12
Hyderabad,17.377386940714374,78.4751972269197,1.4459011680100762,0.4908562087360798,23.979973823588523,41.5488878229427,1841.163829114493,6.079090518464473,2
Hyderabad,17.397655928414952,78.49145309729427,2.4998378737320603,0.44397238799335126,38.19986085561483,59.0588078136949,1910.1934256675368,14.14668215525244,12
Hyderabad,17.383761656091117,78.47517381385762,1.1152245109503456,0.23845640844363436,17.589415326945478,31.63615078129518,1894.4725057338767,1.0777149858164812,5
Hyderabad,17.377432756476487,78.47128145817814,1.9359110861820574,0.2816563475193332,38.390102162541496,66.61792613020512,1982.2955428960329,10.655344606094777,2
Hyderabad,17.38362711206198,78.48524669631136,1.4484618269051999,0.30005468509674116,16.87755101669149,58.82526382320121,307.4776049880979,12.780718691972003,23
Hyderabad,17.378523114432948,78.47708899779944,1.0939943668971834,0.21859966751971732,37.27689291847504,89.43723883644488,1076.7609943285152,5.809317421905676,22
Hyderabad,17.383044685736774,78.47892497972755,2.1245142372112227,0.16807328837389018,26.40285897345581,88.53660340518483,901.7432735967803,10.51986074701671,7
Hyderabad,17.398968348431517,78.47483425080921,1.6282475537754482,0.4820655832391849,33.792685748222056,51.26396422437885,748.8458728518261,13.846837719393207,5
Hyderabad,17.37258575719966,78.4652555646962,1.6054552406154323,0.3724403072927267,38.38927500336612,68.92009023701601,1522.2556453389273,9.60991620788448,2
Hyderabad,17.369577280542053,78.49210523163056,1.9875544434354655,0.47867759000449983,26.93654283306355,73.17629795694212,1691.813110320271,4.373338563230064,8
Hyderabad,17.373787813020634,78.48230467771528,1.9087889521977697,0.36330599250633844,38.868748934667536,52.91109259599395,1690.2679380417533,10.626784603257944,2
Hyderabad,17.4008761916191,78.48379457496034,2.0801532967990815,0.11416246584170722,24.601055456141406,47.735852976446516,264.21368005387484,13.920875790082746,18
Hyderabad,17.379498342616454,78.45938242590016,1.127025981393013,0.22792643744534802,36.74055035368312,40.45991287561388,306.71211845379923,14.711845241083047,23
Hyderabad,17.382501095849182,78.48440370461746,1.4295458481530334,0.492509591838698,19.385934432270417,47.9853791816889,1018.8492175733641,9.155989643706182,20
Hyderabad,17.36438731860226,78.49418362953088,1.718603744824427,0.3665579025376323,15.666032053737434,49.233109628862096,322.9776810298758,11.498106853970867,2
Hyderabad,17.38977308634628,78.494783405661,2.016702438749121,0.36946264908113535,28.224304768628265,81.80977885684814,1565.3107039906613,6.013447575908551,5
Hyderabad,17.394016983116444,78.47108565970561,2.2432221490158746,0.36080649171502466,28.607503255591713,79.8473196229341,561.1101639338699,8.190779072596534,1
Hyderabad,17.379256807468124,78.46777466527917,1.4803086115586264,0.17733327372142194,38.3639711703985,38.12397758141638,1126.8438649528207,8.576091180402669,3
Hyderabad,17.376789993516255,78.48644559021636,1.8647517394453466,0.22936818277381651,17.561768565170862,57.81921064367662,1636.7676956465198,12.476599326154446,9
Hyderabad,17.388925650362186,78.4768045308024,1.0442207256432745,0.3737348223274962,33.09501813477279,87.98701914392048,1067.9556247389253,3.929712974832263,1
Hyderabad,17.368682372266328,78.47178933246963,1.776807887378315,0.28107137975105523,27.14323578777126,61.43107792705802,534.396374027494,11.521986024154673,6
Hyderabad,17.373532657675078,78.4891271442775,2.097202692439162,0.14336786377971153,30.166586742625384,21.921981224000263,205.7263937529414,12.074791114386922,1
Hyderabad,17.355709451354272,78.47515385221261,2.2103346344541253,0.4624443151576,34.66628818727713,64.45355766284243,496.1143067741961,2.2563401290458045,4
Hyderabad,17.38493706277489,78.49113359131182,2.4187258428697955,0.2436174543524885,39.567651859150374,58.37427730722573,1836.6209244224685,4.77069774445689,17
Hyderabad,17.378841733039344,78.48339883179584,1.7856154027923923,0.4127608587644954,24.595393308667866,51.29012845804435,356.3327928936991,7.168240834802154,10
Hyderabad,17.37402878545499,78.48119398915169,1.7235857321690236,0.4777710327116971,23.735348539585107,80.1097403021509,972.8408200119702,1.0396621915948403,9
Hyderabad,17.382518251476203,78.4802896937502,1.1225707947183832,0.2459321617593378,16.400327161124874,25.006045666368223,1194.4109383590412,1.245339033051346,7
Hyderabad,17.368379857355,78.48632105757255,1.209999613527435,0.1560764589347754,36.3312648779133,23.25387899850249,1035.444069151807,6.098620680526606,21
Hyderabad,17.369090613426128,78.48710027856471,1.2101779534527077,0.1720077940312934,15.214518153190694,28.986349472322253,1236.4384792645644,11.764507491781147,7
Hyderabad,17.37055732018578,78.46439346458399,0.9555850750701684,0.15385743228560247,31.4771994027214,65.30349805176485,640.3745475029461,2.6884640237212007,22
Hyderabad,17.38298746173772,78.48017272731383,2.0597027259987226,0.2082317684262177,25.009876130683576,55.95021533850582,679.7412168993142,0.8140797836806943,6
Hyderabad,17.37780465565339,78.48721853483895,1.9359395561159443,0.41674770697751107,21.478093878476145,42.86546586863663,511.83383070174193,2.8526694320562727,20
Hyderabad,17.369170715419408,78.48280586632336,1.759956493946281,0.3372595690723783,22.59516774841528,53.626543543648346,595.8419152667103,4.1932420323157285,15
Hyderabad,17.3757809242041,78.48885366843699,1.4292364135330815,0.17992852745854587,23.21517410257115,86.90407613846695,1716.0221473842978,3.1191992967913613,5
Hyderabad,17.383001284644585,78.47071566294167,0.8004569563985822,0.17690669713520923,26.098317458452918,70.72863061910762,739.575707778347,7.623382917764062,18
Hyderabad,17.377539826243726,78.4788293373769,1.771083814607612,0.20913677908400966,20.855453397890585,66.71685877053643,1860.666707689961,9.929148168899399,6
Hyderabad,17.372281986597837,78.46001844060667,1.2687613395599127,0.415964275766345,30.60759795767829,47.290540414752726,598.0724780669445,8.979476997265753,8
Hyderabad,17.375026609494004,78.49462846939174,1.4518317178643714,0.23726849900498284,22.94498911557288,31.367543193052093,1573.2076736992183,8.421105024675926,12
Hyderabad,17.382666736961006,78.48628593549766,0.869921829828203,0.2568668092533921,15.59760949730266,40.034284380090774,627.0508022424776,8.638221250260356,20
Hyderabad,17.383272364573227,78.48248093341994,0.8824620434398391,0.12957292602310466,23.518759129000443,25.230874572367092,1298.9352599958982,13.718946642024612,18
Hyderabad,17.39823177727614,78.48965342064601,2.0010175330761215,0.2745259511636946,32.19533263914439,62.610967409525166,1435.877030171573,7.906494550245008,3
Hyderabad,17.38866622234687,78.49187084224367,0.9524499898281484,0.3769219026065048,18.87431585965868,88.41488902292245,1578.2870589774482,14.01918229081488,9
Hyderabad,17.369424017987313,78.48182894577046,1.5524837192310015,0.4341437340924027,16.06999672755688,40.46527317216928,285.4268605434736,6.75235704814053,22
Hyderabad,17.379933174592463,78.48917392439803,2.4910039565096325,0.35847257751039185,36.34789006316498,74.93193226243433,1208.3222775057554,10.053413071331963,20
Hyderabad,17.39064020698502,78.48434150278113,1.5994097712591153,0.2674590338614893,23.354395838400244,89.42879677711173,1008.4274408865633,10.354550541482427,0
Hyderabad,17.39568875427711,78.47340995033537,1.7304757309226046,0.4848375839423297,37.65161077566597,82.30942833124644,1038.166597696772,1.1339261210003508,19
Hyderabad,17.373468822245112,78.47771624483303,1.0751804086635617,0.3892517826385157,36.770381975907824,38.81352435983881,1826.920372085408,9.506645236467298,17
Hyderabad,17.383734260175213,78.47620725124514,2.015137268166141,0.4758236145177558,38.87439994288663,60.32032246410736,437.8778491868828,10.01566003722363,4
Hyderabad,17.37176779928026,78.47977568071875,1.7402310338946103,0.46328611588763247,32.70316783383049,57.31415719920773,1716.9833311924338,3.305154205461552,20
Hyderabad,17.370248037865018,78.5035156870103,2.11198738065643,0.3612106015491886,37.431041000843464,51.7327220959432,1391.668061244319,11.462522798072026,4
Hyderabad,17.381238696204086,78.49311001055918,1.0337223543675553,0.3804017401872305,21.464835931641744,74.99343030675936,1883.568517066569,3.7639474245203743,15
Hyderabad,17.38269847845842,78.4689002787193,1.3411886511075282,0.32670871087837705,37.78528477961741,86.48389005257754,1256.9634830144548,2.455162774383206,3
Hyderabad,17.372690464244215,78.4738638796023,1.254268640467007,0.4265287283725454,29.213917014180645,56.0489059387616,1743.568683088132,2.45783242917037,5
Hyderabad,17.39077464251418,78.48787201958673,1.7068960139062352,0.1992268027145103,28.945535480950582,69.76453264073548,737.7209116283232,6.7998038988563705,5
Hyderabad,17.39041254536156,78.4741468646564,1.6837337927860414,0.10682943889590552,36.74991856853127,85.3329804484217,331.0307073409315,12.204281713304468,20
Hyderabad,17.360933866642156,78.47897982918457,2.388005767470185,0.4016947381261987,38.382074314425815,41.11973113786246,946.035458292934,1.159853251678987,12
Hyderabad,17.38680851375679,78.48721792782798,1.9133677573332077,0.46283073516250506,33.82575490924827,77.86763667142654,1652.1636107648021,5.488045352516146,22
Hyderabad,17.377784894623442,78.48480901819963,2.0385322014613854,0.21709675975876863,26.578182064729067,79.75632449354543,655.7523238378742,8.943161819398563,0
Hyderabad,17.36951403447801,78.47004308050825,0.8426354837196447,0.342498646591029,34.829010969227824,86.59661102958462,1085.6897573452202,9.65685179886691,5
Hyderabad,17.383843348070055,78.47548192321175,0.9600092910338163,0.1996380167272055,16.526721611018264,47.15337680855886,922.5069496206762,14.54425681334327,20
Hyderabad,17.381877508278325,78.47702745131056,1.5300286498214686,0.17111050469403394,29.06460448200793,21.849044260364458,641.0740502580328,5.797993837001223,23
Hyderabad,17.367765409953876,78.47527239477625,1.339940796553707,0.16608097274589712,19.704535767917484,34.380572825049924,651.3902969297619,14.8647641360038,10
Hyderabad,17.384388008664427,78.49319487208342,1.0684934168863358,0.39410566043363837,39.74314253401293,53.27458125839061,426.82062456634776,3.286178620916341,6
Hyderabad,17.380061857168595,78.46837463258593,1.8776405350515362,0.1449167795886663,22.96903016017448,35.14698227546061,1603.3578441218745,2.36221368314458,13
Hyderabad,17.37318409452601,78.49316849324441,2.0430583784040595,0.17998594202388893,35.468967431044675,29.86178194918431,1016.5600052193953,1.4376580396769927,21
Hyderabad,17.38234762370062,78.48648646837906,0.834845486567095,0.2744092418829989,38.97615760368148,61.6332358820859,1423.9956676546344,3.888143614581983,21
Hyderabad,17.383195699939236,78.4813857002926,1.5697566080748222,0.34659397147844406,36.70796295188107,26.59760886205616,258.3114806880683,1.7980083770536277,16
Hyderabad,17.368012877027038,78.47152054047031,1.7016847332008065,0.10877741095962934,22.13050700950904,86.66291711531449,371.6092011833225,13.678320286954428,6
Hyderabad,17.366614449099586,78.49050832988688,1.118370692980183,0.12600352004331575,19.56953285675188,47.17252390619315,534.7709242889595,9.58834088703529,3
Hyderabad,17.370540079930922,78.46910373926482,1.8238434131437744,0.42485909887557605,19.776697862886415,46.75575276035606,1835.1235425104564,14.889662605125048,19
Hyderabad,17.378834342885977,78.47610867020613,0.8960983436884682,0.1595834792107792,17.86039318361914,43.01438136288129,247.86473455685356,3.020176009832382,6
Hyderabad,17.384498025486348,78.49142835525436,2.1687385439071676,0.44268242847891437,31.089764205345414,54.832607664135764,1624.8492737874128,3.108545597694871,19
Hyderabad,17.374622281550046,78.4933139650573,1.8299731819957363,0.47896834732511273,27.62501037834899,44.91982676673949,1933.5862594376313,7.519153601107161,10
Hyderabad,17.36404767912379,78.47323844085496,1.474573966306032,0.30406171425273626,21.043566879186066,23.11197976430687,795.1964983223695,9.57569868451047,3
Hyderabad,17.37661355381767,78.4970894967319,2.094331190358938,0.13277844812630232,33.59897501841834,60.407010969788516,869.7714220818436,10.535350744782194,1
Hyderabad,17.383960168874104,78.49047353778974,1.5945266954281934,0.1869212099762182,33.98644706913575,83.67590532184423,402.6059627190584,13.307144246833513,20
Hyderabad,17.35957786098218,78.46460375029699,2.2740639016219895,0.28048362278730266,30.060455807595755,69.68240093871455,1523.4340362589019,9.981812310244173,10
Hyderabad,17.375402287176385,78.4968274100327,2.005982783247263,0.3921023513851477,20.429757089186023,85.90414925591438,555.832090323742,12.070241578513206,9
Hyderabad,17.38080295230337,78.47239400633921,1.8576302338568471,0.22040557706292155,24.82917466692784,49.046734044371384,854.0153265486045,8.595966754367774,15
Hyderabad,17.390149692307407,78.46782680658454,1.4456577983783607,0.4276438200645126,32.03637999508851,50.65738109282943,1627.8602327727117,10.886495750445166,17
Hyderabad,17.378022038478996,78.4708075336837,2.136666112566905,0.13019461247032274,17.45149263132623,36.39244391632616,1163.434909394834,0.6155724653078087,6
Hyderabad,17.369395031855372,78.49585585526883,1.8164283725115937,0.27174037657298294,24.77268593944772,26.868876142355376,928.0391151254405,3.663158801224719,4
Hyderabad,17.376052409829665,78.47034666620968,2.218117857313701,0.42732066616971376,25.10340512133274,34.65506053312283,1540.1461768005017,13.919432279074195,11
Hyderabad,17.379659257684402,78.46126517000496,1.1265621534100276,0.21109465981341524,26.617928527997563,80.68733555463461,384.18230216755535,14.382479727205405,9
Hyderabad,17.37837923367369,78.4726471899279,1.603019495827947,0.4251042276554793,22.98940494116485,22.753873502506405,211.0957219434028,9.1645478647494,21
Hyderabad,17.386788934629752,78.47390405576694,1.6432956705299677,0.19625846141135073,20.501749017393532,88.73711046950807,1328.2204634166244,13.85022720161038,17
Hyderabad,17.38102975524282,78.488863297169,1.9254875647296312,0.3342317728582681,25.457750137793624,63.8815298786007,1893.6749785506447,12.508096499673849,18
Hyderabad,17.375445324937765,78.48893762610093,2.044834601451514,0.21620997035593087,23.86598328689169,44.40395773767165,349.87200333482923,7.9424034111616475,9
Hyderabad,17.389000641990986,78.48987131240763,1.473705452650658,0.24899911821310902,28.362550281176077,38.706259378113415,492.38920629769575,7.752658376345438,9
Hyderabad,17.357847486674903,78.48484280524112,0.9469902805927137,0.44251375149673866,17.36067658848068,52.19842506796,1649.542582077954,7.743409986150348,7
Hyderabad,17.38477758416982,78.48018088286172,1.9428494192053227,0.3096924471530307,37.468795041826056,41.04765524113016,1798.4558896522667,6.1069733556992984,2
Hyderabad,17.367629588742094,78.48298997047544,0.9477031075526787,0.4303785567141962,33.889559912206416,61.98568870996438,1648.9849623843959,13.642364721087768,7
Hyderabad,17.387645221601176,78.49636237250536,1.0013967126233225,0.17692578317959656,33.5971885762723,77.15262497149355,1153.7200456719097,11.279824958272087,22
Hyderabad,17.38827362704041,78.48035238603478,1.7830076325794075,0.4061425093391885,28.594149945771044,29.23683863027279,1749.4150589525057,13.556433495807717,21
Hyderabad,17.38778523119323,78.46306289467518,2.0184554593802497,0.3109980900115149,24.918847184665125,23.83913487822989,985.4335526937506,11.279313927571552,14
Hyderabad,17.375115550370943,78.47289619085181,2.181181644988171,0.47360580629182636,33.503760851374146,51.62273908293231,226.34919332472518,7.810803018186603,6
Hyderabad,17.355156836945174,78.47082299800677,1.6447397928241791,0.2760399418326206,15.172180829819895,22.999876663471124,706.7797251846636,5.457461950745435,3
Hyderabad,17.38711691313663,78.48824615655576,0.8094417989984364,0.4724080069756432,39.22826601106682,41.54826843197288,885.8248829922944,9.154219719453392,14
Hyderabad,17.38322261564864,78.48921408854089,2.0014128294774807,0.2558691812625001,33.88948783845536,59.17778238401746,1742.6183049552947,7.584153335848614,22
Hyderabad,17.395778658228156,78.47698102222202,2.34568286498187,0.18943038669696566,28.596029893280836,83.9805183531898,1822.974866458495,10.602395681053103,5
Hyderabad,17.37756677982427,78.48356138394908,1.689899105857265,0.39857977334783545,31.877685023162954,85.21774365771876,1576.2049563871828,12.782345982952112,2
Hyderabad,17.373789102066798,78.48810209895726,1.4498367688885465,0.40644876806171093,25.294956840890947,74.78041802632566,1454.269619284399,8.515101279727524,7
Hyderabad,17.385720400375945,78.46472052772314,1.5242338345318858,0.2524537451127773,16.05216618863014,38.95569602028041,511.56746445325945,7.053358712061187,3
Hyderabad,17.392330687740074,78.47347011430317,0.9732907193969462,0.44954447151021926,34.06764794800365,69.86447099193481,573.8857678111252,13.92669520945373,5
Hyderabad,17.386282059458825,78.47704984305825,1.3206013486858574,0.2641749044548969,22.48653166926033,87.33424201288292,931.5090063635338,2.3638614895220194,4
Hyderabad,17.378599696542157,78.45943197941321,1.3141254395160977,0.3634558121634376,29.678349296024034,81.110866878829,652.4583286558279,12.003813690516713,9
Hyderabad,17.380767681301766,78.47971326962295,1.7335015939408827,0.36835249192533115,31.476785871081983,33.693027502772004,1669.4003501659486,9.72519629775835,22
Hyderabad,17.3778605801319,78.47632211678828,2.3343755422411503,0.4308181829923071,22.222746447340796,58.11949938088399,338.0328540319152,6.518567444912927,11
Hyderabad,17.396384710939632,78.46983376128732,2.0477499020267778,0.18037935095464486,26.218787584245533,78.10438241076383,312.27057189337796,10.145181230049989,4
Hyderabad,17.373594412256914,78.4803236740777,1.3153263839781286,0.31539976192365593,39.37546014064213,48.66143364944297,1664.2510074986553,13.933879427391672,11
Hyderabad,17.380236592742097,78.48647882807224,1.35813144436052,0.1359268240935442,30.061328630182935,46.922317216892466,939.439311614259,9.19662558966794,16
Hyderabad,17.374030113557573,78.47960612993087,2.2254294097939344,0.3908664389515092,21.07924166121196,88.21615886531919,1006.9962027461161,13.780153075252034,13
Hyderabad,17.38232567356447,78.47361430949553,1.4399768810081057,0.20185631810009488,24.814054789923183,64.8865983310222,678.3626659223536,1.0176586062439805,3
Hyderabad,17.39665899081191,78.4879273034942,2.2543138446434785,0.2950351704070939,21.79058713097447,66.17734858605509,299.6055818371703,6.841976895032085,9
Hyderabad,17.38766308322637,78.4728395705944,2.4248286535729537,0.1264044603794212,32.474881816496094,24.979189201148987,687.8634452785216,14.978634513406039,15
Hyderabad,17.37571168494824,78.47079654794447,1.560678535426094,0.3265526065748591,28.140423246949002,55.55002373587639,1011.0466620819531,5.483333842716234,17
Hyderabad,17.38185197504393,78.48417379883654,2.269706475437007,0.12835414918167692,18.867881692526197,41.91347495764293,771.6295545745684,0.5840019925488298,6
Hyderabad,17.381650624400898,78.46950522163038,1.8144758880197294,0.14015415605761034,37.45488229828453,72.67949853920828,1012.8009598505649,1.0529072524182301,1
Hyderabad,17.375942463132837,78.48234351101786,1.8726789691494703,0.1796883526481987,26.615163616726075,46.09044944673301,690.6288948740619,2.324273366589485,4
Hyderabad,17.39094078887338,78.46418286318095,2.4609037868846304,0.40091555482441266,16.618034916338285,85.79173821214933,1338.0479829480005,5.631856394960481,1
Hyderabad,17.386821648944213,78.48139831259343,1.2318060976463743,0.37643900438433175,24.543752005107805,82.64879587107373,1151.6052196279425,8.033406322108018,3
Hyderabad,17.389476770140984,78.4803402046338,2.327555562884597,0.45593107093945073,19.94353608805148,26.31238721484089,1321.0646048163871,0.600637515007447,15
Hyderabad,17.37762536351884,78.49462400690487,0.8229789935353895,0.42514552369598346,31.355617081748576,72.11354081547222,1263.8720240904356,9.592562443096773,21
Hyderabad,17.37687287328127,78.47943485113021,1.6669822992246122,0.3123001987213627,38.93398201733697,46.246358042235514,227.63126103873998,13.58802914397772,23
Hyderabad,17.375527231914948,78.49365480695951,1.049650659311137,0.123897985848514,20.57319228142177,21.494179601302907,333.83489746407395,13.531225506709095,1
Hyderabad,17.372098015191323,78.4900937061444,1.3730650378630682,0.2632965831116687,38.48183459155982,61.270634768828785,574.2518946159762,11.13969505279958,4
